"participant","age","sex","native_language","trials_practice.thisTrialN","trials_experiment.thisTrialN","item","item_type","polarity","prime_noun","sentence","prime_target_relation","delay","source_word","target","target_type","sentence_audio_file","lgSUBTLEX","word_length","balancing_list","show_repetition_task","correct_key_response","key_resp.keys","key_resp.corr","key_resp.rt","repetition_task_replacement_cur_sentence","repetition_task_replacement_mouse.clicked_name","repetition_task_replacement_correct","materials_known"
841,22,"weiblich","deutsch",NA,36,65,"filler","negative","Wanze","Dort ist keine Wanze.","Negated Entity",0.75,"Wanze","Wande","non-word","Wanze_negative.mp3",NA,NA,NA,"no","f","j",0,0.6669,"mute","",NA,9
841,22,"weiblich","deutsch",NA,37,93,"filler","negative","Thema","Dort ist kein Thema.","Negated Entity",0.75,"Thema","Tremel","non-word","Thema_negative.mp3",NA,NA,NA,"yes","f","f",1,0.7459,"kein","text_kein_e",1,9
841,22,"weiblich","deutsch",NA,38,98,"filler","negative","Foto","Dort ist kein Foto.","Good Alternative",0,"Gemälde","Gefälme","non-word","Foto_negative.mp3",NA,NA,NA,"no","f","f",1,0.7686,"mute","",NA,9
841,22,"weiblich","deutsch",NA,39,87,"filler","negative","Körper","Dort ist kein Körper.","Worse Alternative",0.75,"Brust","Grust","non-word","Koerper_negative.mp3",NA,NA,NA,"no","f","f",1,0.5014,"mute","",NA,9
841,22,"weiblich","deutsch",NA,40,90,"filler","negative","Streichholz","Dort ist kein Streichholz.","Good Alternative",0.75,"Feuerzeug","Fleuarbreut","non-word","Streichholz_negative.mp3",NA,NA,NA,"yes","f","f",1,0.6898,"keine","text_kein_e",1,9
841,22,"weiblich","deutsch",NA,41,15,"experimental","negative","Fell","Dort ist kein Fell.","Worse Alternative",0,"Katze","Katze","word","Fell_negative.mp3",3.046,5,2,"no","j","f",0,0.7002,"mute","",NA,9
841,22,"weiblich","deutsch",NA,42,67,"filler","negative","Spritze","Dort ist keine Spritze.","Worse Alternative",0.75,"Arzt","Alzt","non-word","Spritze_negative.mp3",NA,NA,NA,"yes","f","f",1,0.6978,"kein","text_kein_e",1,9
841,22,"weiblich","deutsch",NA,43,131,"filler","affirmative","Anhänger","Dort ist ein Anhänger.","Worse Alternative",0,"LKW","LKW","word","Anhaenger_affirmative.mp3",NA,NA,NA,"yes","j","j",1,0.665,"eine","text_ein_e",1,9
841,22,"weiblich","deutsch",NA,44,141,"filler","affirmative","Garten","Dort ist ein Garten.","Negated Entity",0,"Garten","Garten","word","Garten_affirmative.mp3",NA,NA,NA,"yes","j","j",1,0.4528,"keine","text_kein_e",1,9
841,22,"weiblich","deutsch",NA,45,135,"filler","affirmative","Muschel","Dort ist eine Muschel.","Worse Alternative",0.75,"Strand","Strand","word","Muschel_affirmative.mp3",NA,NA,NA,"no","j","j",1,0.5076,"mute","",NA,9
841,22,"weiblich","deutsch",NA,46,76,"filler","negative","Teil","Dort ist kein Teil.","Unrelated",0.75,"Monat","Mutan","non-word","Teil_negative.mp3",NA,NA,NA,"no","f","f",1,0.7391,"mute","",NA,9
841,22,"weiblich","deutsch",NA,47,136,"filler","affirmative","Zwerg","Dort ist ein Zwerg","Unrelated",0,"Wimper","Wimper","word","Zwerg_affirmative.mp3",NA,NA,NA,"no","j","j",1,0.8758,"mute","",NA,9
841,22,"weiblich","deutsch",NA,48,115,"filler","negative","Saite","Dort ist keine Saite.","Worse Alternative",0.75,"Gitarre","Gatmar","non-word","Saite_negative.mp3",NA,NA,NA,"no","f","f",1,0.6373,"mute","",NA,9
841,22,"weiblich","deutsch",NA,49,145,"filler","affirmative","System","Dort ist ein System.","Negated Entity",0,"System","Stemys","non-word","System_affirmative.mp3",NA,NA,NA,"no","f","f",1,0.7012,"mute","",NA,9
841,22,"weiblich","deutsch",NA,50,160,"filler","affirmative","Lupe","Dort ist eine Lupe.","Unrelated",0,"Holz","Brolz","non-word","Lupe_affirmative.mp3",NA,NA,NA,"yes","f","f",1,0.8265,"ein","text_ein_e",1,9
841,22,"weiblich","deutsch",NA,51,110,"filler","negative","Brücke","Dort ist keine Brücke.","Good Alternative",0.75,"Tunnel","Turkel","non-word","Bruecke_negative.mp3",NA,NA,NA,"no","f","f",1,0.5767,"mute","",NA,9
841,22,"weiblich","deutsch",NA,52,94,"filler","negative","Haut","Dort ist keine Haut.","Good Alternative",0.75,"Knochen","Knöcks","non-word","Haut_negative.mp3",NA,NA,NA,"no","f","f",1,0.5665,"mute","",NA,9
841,22,"weiblich","deutsch",NA,53,92,"filler","negative","Land","Dort ist kein Land.","Unrelated",0,"Unternehmen","Ugarnesten","non-word","Land_negative.mp3",NA,NA,NA,"yes","f","f",1,0.6368,"keine","text_kein_e",1,9
841,22,"weiblich","deutsch",NA,54,44,"experimental","negative","Kreis","Dort ist kein Kreis.","Good Alternative",0,"Kreuz","Kreuz","word","Kreis_negative.mp3",2.719,5,2,"yes","j","j",1,0.6148,"ein","text_ein_e",1,9
841,22,"weiblich","deutsch",NA,55,80,"filler","negative","Waschbecken","Dort ist kein Waschbecken.","Unrelated",0.75,"Komet","Kamat","non-word","Waschbecken_negative.mp3",NA,NA,NA,"no","f","f",1,0.5302,"mute","",NA,9
841,22,"weiblich","deutsch",NA,56,48,"experimental","negative","Akku","Dort ist kein Akku.","Good Alternative",0,"Batterie","Batterie","word","Akku_negative.mp3",2.243,8,2,"no","j","f",0,0.563,"mute","",NA,9
841,22,"weiblich","deutsch",NA,57,147,"filler","affirmative","Blattlaus","Dort ist eine Blattlaus.","Worse Alternative",0,"Wiesenklee","Senklewied","non-word","Blattlaus_affirmative.mp3",NA,NA,NA,"no","f","f",1,0.5712,"mute","",NA,9
841,22,"weiblich","deutsch",NA,58,124,"filler","negative","Netz","Dort ist kein Netz.","Unrelated",0,"Motor","Trono","non-word","Netz_negative.mp3",NA,NA,NA,"no","f","f",1,0.5863,"mute","",NA,9
841,22,"weiblich","deutsch",NA,59,40,"experimental","negative","Lasso","Dort ist kein Lasso.","Unrelated",0,"Gedicht","Gedicht","word","Lasso_negative.mp3",2.398,7,2,"yes","j","j",1,0.8373,"kein","text_kein_e",1,9
841,22,"weiblich","deutsch",NA,60,157,"filler","affirmative","Tresor","Dort ist ein Tresor.","Negated Entity",0.75,"Tresor","Restror","non-word","Tresor_affirmative.mp3",NA,NA,NA,"yes","f","f",1,0.6113,"ein","text_ein_e",1,9
841,22,"weiblich","deutsch",NA,61,16,"experimental","negative","Tacker","Dort ist kein Tacker.","Unrelated",0.75,"Kiefer","Kiefer","word","Tacker_negative.mp3",2.17,6,2,"yes","j","j",1,0.6823,"ein","text_ein_e",1,9
841,22,"weiblich","deutsch",NA,62,35,"experimental","negative","Wärme","Dort ist keine Wärme.","Worse Alternative",0.75,"Heizung","Heizung","word","Waerme_negative.mp3",2.013,7,2,"no","j","j",1,0.5841,"mute","",NA,9
841,22,"weiblich","deutsch",NA,63,102,"filler","negative","Junge","Dort ist kein Junge.","Good Alternative",0,"Mädchen","Mölches","non-word","Junge_negative.mp3",NA,NA,NA,"no","f","f",1,0.6417,"mute","",NA,9
841,22,"weiblich","deutsch",NA,64,8,"experimental","negative","Esel","Dort ist kein Esel.","Negated Entity",0.75,"Esel","Esel","word","Esel_negative.mp3",2.486,4,2,"no","j","j",1,0.5814,"mute","",NA,9
841,22,"weiblich","deutsch",NA,65,105,"filler","negative","Steckdose","Dort ist keine Steckdose.","Negated Entity",0,"Steckdose","Stregelfatz","non-word","Steckdose_negative.mp3",NA,NA,NA,"no","f","f",1,0.5713,"mute","",NA,9
841,22,"weiblich","deutsch",NA,66,71,"filler","negative","Kamera","Dort ist keine Kamera.","Worse Alternative",0.75,"Bild","Bimd","non-word","Kamera_negative.mp3",NA,NA,NA,"no","f","f",1,1.0664,"mute","",NA,9
841,22,"weiblich","deutsch",NA,67,61,"experimental","negative","Geldbeutel","Dort ist kein Geldbeutel.","Unrelated",0,"Butter","Butter","word","Geldbeutel_negative.mp3",2.43,6,2,"yes","j","j",1,0.5107,"eine","text_ein_e",1,9
841,22,"weiblich","deutsch",NA,68,38,"experimental","negative","Sofa","Dort ist kein Sofa.","Worse Alternative",0.75,"Xbox","Xbox","word","Sofa_negative.mp3",1.602,4,2,"yes","j","j",1,0.6972,"kein","text_kein_e",1,9
841,22,"weiblich","deutsch",NA,69,24,"experimental","negative","Radio","Dort ist kein Radio.","Negated Entity",0.75,"Radio","Radio","word","Radio_negative.mp3",2.943,5,2,"no","j","j",1,0.4684,"mute","",NA,9
841,22,"weiblich","deutsch",NA,70,123,"filler","negative","Schlüssel","Dort ist kein Schlüssel.","Worse Alternative",0,"Tür","Rul","non-word","Schluessel_negative.mp3",NA,NA,NA,"no","f","f",1,0.603,"mute","",NA,9
841,22,"weiblich","deutsch",NA,71,107,"filler","negative","Eintopf","Dort ist kein Eintopf.","Worse Alternative",0,"Linsen","Lisen","non-word","Eintopf_negative.mp3",NA,NA,NA,"yes","f","j",0,0.7148,"keine","text_kein_e",1,9
841,22,"weiblich","deutsch",NA,72,121,"filler","negative","Natur","Dort ist keine Natur.","Negated Entity",0.75,"Natur","Tanur","non-word","Natur_negative.mp3",NA,NA,NA,"yes","f","f",1,0.5511,"kein","text_kein_e",1,9
841,22,"weiblich","deutsch",NA,73,47,"experimental","negative","Papier","Dort ist kein Papier.","Worse Alternative",0,"Gutschein","Gutschein","word","Papier_negative.mp3",1.748,9,2,"no","j","j",1,0.5978,"mute","",NA,9
841,22,"weiblich","deutsch",NA,74,70,"filler","negative","Kugelschreiber","Dort ist kein Kugelschreiber.","Good Alternative",0.75,"Bleistift","Beilkrist","non-word","Kugelschreiber_negative.mp3",NA,NA,NA,"no","f","f",1,0.5666,"mute","",NA,9
841,22,"weiblich","deutsch",NA,75,45,"experimental","negative","Mond","Dort ist kein Mond.","Good Alternative",0.75,"Stern","Stern","word","Mond_negative.mp3",2.734,5,2,"no","j","j",1,0.5849,"mute","",NA,9
841,22,"weiblich","deutsch",NA,76,9,"experimental","negative","Kröte","Dort ist keine Kröte.","Good Alternative",0,"Frosch","Frosch","word","Kroete_negative.mp3",2.386,6,2,"no","j","j",1,0.5195,"mute","",NA,9
841,22,"weiblich","deutsch",NA,77,142,"filler","affirmative","Hügel","Dort ist ein Hügel.","Good Alternative",0.75,"Berg","Berg","word","Huegel_affirmative.mp3",NA,NA,NA,"yes","j","j",1,0.5208,"ein","text_ein_e",1,9
