instruction_text,thisN,thisTrialN,thisRepN,key_resp_instruction.keys,key_resp_instruction.rt,key_resp_instruction.duration,clip_file,clip_path,sound_path,movie,subtitles,n_cut,clip_num,first_cut,second_cut,clip_duration,attention_check_question,attention_check_correct,attention_check_distractor_1,attention_check_distractor_2,attention_check_distractor_3,prac_attention_resp.keys,prac_attention_resp.rt,prac_attention_resp.duration,exp_atttention_resp.keys,exp_pause_resp.keys,exp_atttention_resp.rt,exp_atttention_resp.duration,instruction_trials.thisRepN,instruction_trials.thisTrialN,instruction_trials.thisN,instruction_trials.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,thisRow.t,notes,instructions.started,text_instruction.started,key_resp_instruction.started,instructions.stopped,instruction_trials.key_resp_instruction.keys,instruction_trials.key_resp_instruction.rt,instruction_trials.key_resp_instruction.duration,informed_consent.started,slider_informed_consent.started,text_informed_consent.started,informed_consent.stopped,slider_informed_consent.response,slider_informed_consent.rt,begin_practice.started,begin_practice_text.started,begin_practice.stopped,Practice_clip_name,Practice_video_used,Practice_audio_used,Practice_modality,Practice_subtitles,Practice_attention_check,practice_clip.started,prac_fixation_cross.started,prac_clip.started,prac_sound.started,prac_feedback.started,prac_fixation_cross.stopped,prac_sound.stopped,prac_clip.stopped,practice_clip.stopped,prac_all_cut_rts,Practice_correct_key_required,practice_attention_check.started,prac_attention_resp.started,prac_question.started,prac_options.started,practice_attention_check.stopped,practice_trials.prac_attention_resp.keys,practice_trials.prac_attention_resp.rt,practice_trials.prac_attention_resp.duration,begin_experiment.started,begin_experiment_text.started,begin_experiment_text.stopped,begin_experiment.stopped,video_used,audio_used,condition_modality,experiment_clip.started,exp_fixation_cross.started,exp_fixation_cross.stopped,exp_clip.started,exp_sound.started,exp_clip.stopped,exp_sound.stopped,experiment_clip.stopped,all_cut_rts,experiment_attention_check.started,experiment_attention_check.stopped,experiment_trials.exp_atttention_resp.keys,experiment_pause.started,experiment_pause.stopped,experiment_trials.exp_pause_resp.keys,correct_key_required,exp_atttention_resp.started,exp_question.started,exp_options.started,experiment_trials.exp_atttention_resp.rt,experiment_trials.exp_atttention_resp.duration,exp_pause_text.started,exp_pause_resp.started,exp_countdown.started,exp_pause_resp.stopped,exp_countdown.stopped,end.started,text_end.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,13,0,13,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,13,0,13,0,395.2449837999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_06_nosub_0.mp4,audios/silence.mp3,visual,395.24216890000025,395.61241130000053,395.8127697000018,395.8127697000018,395.813473866667,406.48013360000186,397.0642246999996,406.1456481999994,[5.448906099998567],406.2803724000005,406.28044990000126,None,406.2805249000012,406.2805687,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,14,0,14,,,,,,,,,,,,,,,,,,,,,,4,None,7.230845099998987,None,,,,,,,,,14,0,14,0,406.48013360000186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_21_sub_2.mp4,audios/clip_lied_21_sub_2.mp3,audiovisual,406.4752842000016,406.7814628999986,406.9843455000009,406.9843455000009,406.9820890666672,418.65922000000137,418.65922000000137,418.4998454000015,"[5.13925190000009, 10.543488999999681]",418.6536797000008,425.89263310000024,4,425.89279420000094,425.8928670999994,None,4,418.65922000000137,418.65922000000137,418.65922000000137,7.230845099998987,None,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,15,0,15,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,15,0,15,0,426.11399470000106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_07_nosub_0.mp4,audios/silence.mp3,visual,426.1066299999984,426.40615980000075,426.60646199999974,426.60646199999974,426.606083466668,436.3099242999997,427.85796259999915,436.00453220000054,[],436.1249905000004,436.1250617000005,None,436.1251259000019,436.125172,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,16,0,16,,,,,,,,,,,,,,,,,,,,,,4,None,9.090016499998455,None,,,,,,,,,16,0,16,0,436.3099242999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_27_nosub_0.mp4,audios/clip_claude_27_nosub_0.mp3,audiovisual,436.3054181000007,436.63052660000176,436.8316421999989,436.8316421999989,436.83050796666816,449.01009749999866,449.01009749999866,448.8494728000005,[0.4725064000012935],449.0039703000002,458.10900160000165,4,458.10910090000107,458.10914050000065,None,4,449.01009749999866,449.01009749999866,449.01009749999866,9.090016499998455,None,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,17,0,17,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,17,0,17,0,458.2675310000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_22_nosub_0.mp4,audios/silence.mp3,visual,458.2618895000014,458.6198504999993,458.82020190000185,458.82020190000185,458.8203362666684,470.8109790999988,460.0709879999995,470.52103290000014,[],470.6385947000017,470.638646899999,None,470.63869239999985,470.6387207000007,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,18,0,18,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,18,0,18,0,470.8109790999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_04_sub_0.mp4,audios/clip_herz_04_sub_0.mp3,audiovisual,470.80616459999874,471.1456853000018,471.34731850000026,471.34731850000026,471.34773706666624,482.68704119999893,482.37989749999906,482.38030309999886,[7.900535199998558],482.50629599999957,482.50634640000135,None,482.5064252000011,482.5064592000017,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,19,0,19,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,19,0,19,0,482.68704119999893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_26_nosub_1.mp4,audios/clip_wurst_26_nosub_1.mp3,audiovisual,482.68251370000144,483.0058112000006,483.2082550000014,483.2082550000014,483.2065712666665,495.53674469999896,495.53674469999896,495.22471589999986,[10.374598800000967],495.35686749999877,495.3569634999985,None,495.35703680000006,495.3570833999984,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,20,0,20,,,,,,,,,,,,,,,,,,,,,,2,None,6.975060999997368,None,,,,,,,,,20,0,20,0,495.53674469999896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_09_sub_2.mp4,audios/clip_holo_09_sub_2.mp3,audiovisual,495.53156730000046,495.87155020000137,496.073417399999,496.073417399999,496.07190986666706,507.6449938000005,,507.4933781,[],507.6400973000018,514.6273812,2,514.6274746999989,514.6275094000011,None,2,507.6449938000005,507.6449938000005,507.6449938000005,6.975060999997368,None,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,21,0,21,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,21,0,21,0,514.8260078999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_09_sub_2.mp4,audios/clip_hund_09_sub_2.mp3,audiovisual,514.8206155000007,515.1350669999993,515.3383861000002,515.3383861000002,515.3351632666675,527.1754108999994,527.1754108999994,526.8965188000002,"[5.829046200000448, 10.571017499998561]",527.0221429000012,527.0222117999983,None,527.0222643000016,527.0222973999989,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,22,0,22,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,22,0,22,0,527.1754108999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_31_sub_1.mp4,audios/silence.mp3,visual,527.1708720999995,527.5268714999984,527.7279172000017,527.7279172000017,527.7277081666655,539.0435644999998,528.9787741,538.761736299999,[],538.8973831000003,538.8975080000018,None,538.8975733000007,538.8976075999999,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,23,0,23,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,23,0,23,0,539.0435644999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_22_nosub_0.mp4,audios/silence.mp3,visual,539.0399189000018,539.4119465000003,539.6149111000013,539.6149111000013,539.6130282666675,551.0042259000002,540.8643073999992,550.7132091999993,[],550.8661033999997,550.8661754999994,None,550.8662460999985,550.8662928999984,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,24,0,24,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,24,0,24,0,551.0042259000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_dampf_05_sub_2.mp4,audios/silence.mp3,visual,551.0006962000007,551.3725344000013,551.5732217000004,551.5732217000004,551.5737494666685,560.5438237999988,552.8242840999992,560.2697775000015,[9.178651499998523],560.4005727000003,560.4007079000003,None,560.4008079000014,560.4008448999994,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,25,0,25,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,25,0,25,0,560.5438237999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_11_nosub_0.mp4,audios/silence.mp3,visual,560.5403555999983,560.9035703000009,561.1075058999995,561.1075058999995,561.1042070666665,571.4381738000011,562.3559620999986,571.1372408999996,[],571.2553802000002,571.2554286999984,None,571.2554745999987,571.2555054000004,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,26,0,26,,,,,,,,,,,,,,,,,,,,,,1,None,4.520532999998977,None,,,,,,,,,26,0,26,0,571.4381738000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_18_nosub_0.mp4,audios/clip_holo_18_nosub_0.mp3,audiovisual,571.4333082999983,571.7623109000015,571.9645402999995,571.9645402999995,571.9634324666661,583.9800434999997,583.8330342000008,583.833359100001,"[6.28837410000051, 8.954092399999354]",583.9753416999993,588.5147152999998,1,588.5148182999983,588.5148550999984,None,1,583.9800434999997,583.9800434999997,583.9800434999997,4.520532999998977,None,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,27,0,27,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,27,0,27,0,588.7057811999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_15_nosub_0.mp4,audios/clip_herz_15_nosub_0.mp3,audiovisual,588.6992329999994,589.0225374000001,589.2256392000018,589.2256392000018,589.2234837666658,601.5478202000013,601.5478202000013,601.243172800001,[3.3403371999993396],601.3686535000015,601.3687035000003,None,601.3687452000013,601.3687748000011,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,28,0,28,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,28,0,28,0,601.5478202000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_11_nosub_0.mp4,audios/clip_claude_11_nosub_0.mp3,audiovisual,601.5428508000005,601.8673799999997,602.0713509000016,602.0713509000016,602.068330266666,612.4258031999998,612.0999010999985,612.1001333999993,[],612.237896300001,612.2379476999995,None,612.2379948000016,612.2380226999994,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,29,0,29,,,,,,,,,,,,,,,,,,,,,,3,None,5.349105899997085,None,,,,,,,,,29,0,29,0,612.4258031999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_01_sub_2.mp4,audios/clip_claude_01_sub_2.mp3,audiovisual,612.4212168000013,612.7511663000005,612.9526379000017,612.9526379000017,612.9515900666668,624.0875211999992,623.9228489000016,623.9233287999996,[8.730558300001576],624.0809692000003,629.4454893000002,3,629.4456247999988,629.4456834999983,None,3,624.0875211999992,624.0875211999992,624.0875211999992,5.349105899997085,None,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,30,0,30,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,30,0,30,0,629.6127506000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_05_nosub_0.mp4,audios/silence.mp3,visual,629.6070379999983,629.9626009999993,630.1612994999996,630.1455888000019,630.1447102666682,639.1053924000007,631.3969929000014,638.8427593999986,[],638.9709805999992,638.9710419000003,None,638.9710941000012,638.9711247000014,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,31,0,31,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,31,0,31,0,639.1053924000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_27_nosub_1.mp4,audios/silence.mp3,visual,639.1020919000002,639.4738302000005,639.6764102000016,639.6764102000016,639.6754135666672,650.2416145999996,640.926518799999,649.9070437000009,[4.645260400000552],650.0346329999993,650.0347165999992,None,650.0350276999998,650.0350847000009,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,32,0,32,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,32,0,32,0,650.2416145999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_21_nosub_1.mp4,audios/clip_hund_21_nosub_1.mp3,audiovisual,650.2359264000006,650.5449657999998,650.7599698000013,650.7442273999986,650.7433040666658,661.0641237000018,660.7633662000007,660.7636383999998,[7.746146499997849],660.8850757,660.8851490999987,None,660.8852200000001,660.8852599999991,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,33,0,33,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,33,0,33,0,661.0641237000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_05_sub_0.mp4,audios/clip_lied_05_sub_0.mp3,audiovisual,661.0593077000012,661.3856039999991,661.5864727000007,661.5864727000007,661.5856005666685,671.3224412000018,,670.9867601000005,[],671.1167616999992,671.1168804000008,None,671.1169988000001,671.1171442999985,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,34,0,34,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,34,0,34,0,671.3224412000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_12_nosub_1.mp4,audios/clip_hund_12_nosub_1.mp3,audiovisual,671.3157675000002,671.6263744999997,671.8251046000005,671.8251046000005,671.8260084666656,683.3614300000008,683.0591535999993,683.059362,[9.82802399999855],683.1730582000018,683.1731693000002,None,683.1733042999986,683.1733562000009,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,35,0,35,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,35,0,35,0,683.3614300000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_03_nosub_1.mp4,audios/clip_claude_03_nosub_1.mp3,audiovisual,683.3569509000008,683.6843937000012,683.8857797000019,683.8857797000019,683.8846221666684,695.6870955999984,695.4034907999994,695.4039040999996,[5.114528899997822],695.5505306999985,695.5506716999989,None,695.5507464000002,695.5507925999991,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,36,0,36,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,36,0,36,0,695.6870955999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_15_sub_1.mp4,audios/silence.mp3,visual,695.6835668999993,696.0555759999988,696.2647087000005,696.2647087000005,696.2560436666683,707.0409564000001,697.5087080999983,706.7221976000001,[4.9015308000016375],706.8585477999986,706.8586472999996,None,706.8587340000013,706.8587831000004,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,37,0,37,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,37,0,37,0,707.0409564000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_23_nosub_1.mp4,audios/clip_hund_23_nosub_1.mp3,audiovisual,707.0361637999995,707.3741881999995,707.5743122999993,707.5743122999993,707.5732375666669,718.7901684999997,718.7901684999997,718.4912957000015,[],718.621068299999,718.6211173000011,None,718.6211617000008,718.6211967000017,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,38,0,38,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,38,0,38,0,718.7901684999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_01_nosub_1.mp4,audios/clip_herz_01_nosub_1.mp3,audiovisual,718.7859481999985,719.1332643999995,719.3338330000006,719.3338330000006,719.3337374666664,730.1990670000014,,729.9380039999996,[6.154714500000409],730.0611922999997,730.0613242,None,730.061418199999,730.061479,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,39,0,39,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,39,0,39,0,730.1990670000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_03_nosub_2.mp4,audios/silence.mp3,visual,730.1953375000012,730.5686838000001,730.7702295000017,730.7702295000017,730.7678833666653,743.4838309000006,732.0118449000001,743.1715549,"[4.380235900000116, 11.330834500000492]",743.2932422000013,743.2933066000005,None,743.2933701000002,743.2934306999996,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,40,0,40,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,40,0,40,0,743.4838309000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_25_sub_0.mp4,audios/clip_claude_25_sub_0.mp3,audiovisual,743.4796189000008,743.8021383000014,744.0035614000008,744.0035614000008,744.0027014666668,754.4567792000016,,754.1852024,[],754.3140893000018,754.3141657000015,None,754.314235400001,754.3142875999984,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,41,0,41,,,,,,,,,,,,,,,,,,,,,,1,None,8.070917500001087,None,,,,,,,,,41,0,41,0,754.4567792000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_04_nosub_0.mp4,audios/silence.mp3,visual,754.4533205000007,754.8195588999988,755.0232947000004,755.0232947000004,755.0197276666661,766.1471515999983,756.2711993000012,766.0031635000014,[],766.1405913999988,774.2254128999994,1,774.2255136999993,774.2255502000007,None,1,766.1471515999983,766.1471515999983,766.1471515999983,8.070917500001087,None,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,42,0,42,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,42,0,42,0,774.3957044999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_16_nosub_1.mp4,audios/silence.mp3,visual,774.390344200001,774.7259110999985,774.9341692000016,774.9341692000016,774.9255879666673,786.4491577000008,776.1772763000008,786.1270932000007,[8.911158499999146],786.2655440000017,786.2655933999995,None,786.2656375000006,786.265666700001,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,43,0,43,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,43,0,43,0,786.4491577000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_07_nosub_2.mp4,audios/clip_herz_07_nosub_2.mp3,audiovisual,786.4435472000005,786.7777997000012,786.9798154000018,786.9798154000018,786.9780471666675,799.2624135000005,799.2624135000005,798.9967938000009,[10.761500600001455],799.1141538000011,799.1142843999987,None,799.1143582000004,799.1143957999993,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,44,0,44,,,,,,,,,,,,,,,,,,,,,,2,None,7.646169999999984,None,,,,,,,,,44,0,44,0,799.2624135000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_03_sub_1.mp4,audios/silence.mp3,visual,799.259648700001,799.6139283999983,799.8168412999985,799.8168412999985,799.8147865666654,810.4761795999984,801.0660104000017,810.331992200001,[4.4833508000010625],810.4698451000004,818.1348601999998,2,818.1349617000014,818.1349980000014,None,2,810.4761795999984,810.4761795999984,810.4761795999984,7.646169999999984,None,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,45,0,45,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,45,0,45,0,818.3557598000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_07_nosub_1.mp4,audios/clip_weißt_07_nosub_1.mp3,audiovisual,818.3497925000011,818.6359369999991,818.8361164999988,818.8361164999988,818.8367661666673,828.8933283000006,828.5668466999996,828.5670667000013,[3.889239700001781],828.7011163999996,828.7011907999986,None,828.7012585999983,828.7013152,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,46,0,46,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,46,0,46,0,828.8933283000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_13_sub_0.mp4,audios/clip_claude_13_sub_0.mp3,audiovisual,828.8887380999986,829.2012742000006,829.4032106999985,829.4032106999985,829.4016314666662,838.9659868999988,838.6331037999989,838.6336689999989,[],838.7733288000018,838.7734280000004,None,838.7735219999995,838.7735734999987,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,47,0,47,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,47,0,47,0,838.9659868999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_05_nosub_2.mp4,audios/clip_holo_05_nosub_2.mp3,audiovisual,838.9618596,839.2839980999997,839.4860788000005,839.4860788000005,839.485245066666,848.9052303999997,848.6152165999993,848.6155002999985,[7.071702700002788],848.7534846999988,848.7535771000003,None,848.7536624999993,848.7537207999994,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,48,0,48,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,48,0,48,0,848.9052303999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_07_sub_1.mp4,audios/silence.mp3,visual,848.9010266000005,849.2569785000014,849.4597073000004,849.4597073000004,849.4577498666661,858.7512121,850.7102529000003,858.4887856999994,[4.693505600000208],858.6223977000009,858.622482499999,None,858.6225396000009,858.6225967999999,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,49,0,49,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,49,0,49,0,858.7512121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_05_nosub_0.mp4,audios/silence.mp3,visual,858.7484011999986,859.1369215999985,859.3377867999989,859.3377867999989,859.3380207666671,870.6350134999993,860.5891340999988,870.3712148000013,[4.062617899999168],870.4978640000008,870.4979821000015,None,870.498066600001,870.4981039000013,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,50,0,50,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,50,0,50,0,870.6350134999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_06_nosub_2.mp4,audios/silence.mp3,visual,870.6320976999996,871.0043310000001,871.2059288000019,871.2059288000019,871.2041249666656,881.2762819000018,872.4558187000002,880.9713196999983,"[4.990870999998151, 8.83042260000002]",881.1009378000017,881.1009946000013,None,881.1010470000001,881.1010858000009,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
