instruction_text,thisN,thisTrialN,thisRepN,key_resp_instruction.keys,key_resp_instruction.rt,key_resp_instruction.duration,clip_file,clip_path,sound_path,movie,subtitles,n_cut,clip_num,first_cut,second_cut,clip_duration,attention_check_question,attention_check_correct,attention_check_distractor_1,attention_check_distractor_2,attention_check_distractor_3,prac_attention_resp.keys,prac_attention_resp.rt,prac_attention_resp.duration,exp_atttention_resp.keys,exp_pause_resp.keys,exp_atttention_resp.rt,exp_atttention_resp.duration,exp_pause_resp.rt,exp_pause_resp.duration,instruction_trials.thisRepN,instruction_trials.thisTrialN,instruction_trials.thisN,instruction_trials.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,thisRow.t,notes,instructions.started,text_instruction.started,key_resp_instruction.started,instructions.stopped,instruction_trials.key_resp_instruction.keys,instruction_trials.key_resp_instruction.rt,instruction_trials.key_resp_instruction.duration,informed_consent.started,slider_informed_consent.started,text_informed_consent.started,informed_consent.stopped,slider_informed_consent.response,slider_informed_consent.rt,begin_practice.started,begin_practice_text.started,begin_practice.stopped,Practice_clip_name,Practice_video_used,Practice_audio_used,Practice_modality,Practice_subtitles,Practice_attention_check,practice_clip.started,prac_feedback.started,prac_fixation_cross.started,prac_fixation_cross.stopped,prac_clip.started,prac_sound.started,prac_sound.stopped,prac_clip.stopped,practice_clip.stopped,prac_all_cut_rts,Practice_correct_key_required,practice_attention_check.started,prac_attention_resp.started,prac_question.started,prac_options.started,practice_attention_check.stopped,practice_trials.prac_attention_resp.keys,practice_trials.prac_attention_resp.rt,practice_trials.prac_attention_resp.duration,begin_experiment.started,begin_experiment_text.started,begin_experiment_text.stopped,begin_experiment.stopped,video_used,audio_used,condition_modality,experiment_clip.started,exp_fixation_cross.started,exp_fixation_cross.stopped,exp_clip.started,exp_sound.started,exp_clip.stopped,experiment_clip.stopped,all_cut_rts,experiment_attention_check.started,experiment_attention_check.stopped,experiment_trials.exp_atttention_resp.keys,experiment_pause.started,experiment_pause.stopped,experiment_trials.exp_pause_resp.keys,exp_sound.stopped,correct_key_required,exp_atttention_resp.started,exp_question.started,exp_options.started,experiment_trials.exp_atttention_resp.rt,experiment_trials.exp_atttention_resp.duration,exp_pause_text.started,exp_pause_resp.started,exp_countdown.started,exp_pause_resp.stopped,exp_countdown.stopped,experiment_trials.exp_pause_resp.rt,experiment_trials.exp_pause_resp.duration,end.started,text_end.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,109,0,109,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,109,0,109,0,1655.4244426999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_27_nosub_1.mp4,audios/clip_hund_27_nosub_1.mp3,audiovisual,1655.4209248000006,1655.825510499999,1656.0264362999987,1656.0264362999987,1656.025806466667,1666.4262602999988,1666.2419813999986,[4.610072700001183],1666.3287165999973,1666.3287848,None,1666.3288315999998,1666.3288513999978,None,1666.4262602999988,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,110,0,110,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,110,0,110,0,1666.4262602999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_12_nosub_0.mp4,audios/clip_claude_12_nosub_0.mp3,audiovisual,1666.4222120999984,1666.8278169000005,1667.0282343,1667.0282343,1667.0279817666672,1676.4589175,1676.2597618,[],1676.3414405000003,1676.3414749999974,None,1676.341512699997,1676.341528699999,None,1676.2595935999998,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,111,0,111,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,111,0,111,0,1676.4589175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_20_nosub_0.mp4,audios/clip_hund_20_nosub_0.mp3,audiovisual,1676.4553801999973,1676.8516533999973,1677.0524810999996,1677.0524810999996,1677.0520144666664,1688.791983799998,1688.5700627000006,[],1688.6769999999997,1688.6770634999993,None,1688.677103099999,1688.6771278999986,None,1688.791983799998,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,112,0,112,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,112,0,112,0,1688.791983799998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_16_sub_0.mp4,audios/clip_wurst_16_sub_0.mp3,audiovisual,1688.7880172999976,1689.1882062000004,1689.3885484999992,1689.3885484999992,1689.388040166665,1699.6019985999992,1699.420656899998,[],1699.4914277999997,1699.4914836999997,None,1699.4915469999978,1699.4915772999993,None,1699.4204630999993,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,113,0,113,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,113,0,113,0,1699.6019985999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_18_nosub_1.mp4,audios/clip_hund_18_nosub_1.mp3,audiovisual,1699.5980724,1700.0045334999995,1700.2048914000006,1700.2048914000006,1700.2054963666671,1710.4334772000002,1710.2375214999993,[6.876723400000628],1710.3318624999993,1710.331898299999,None,1710.331938299998,1710.3319679999986,None,1710.237340399999,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,114,0,114,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,114,0,114,0,1710.4334772000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_02_nosub_2.mp4,audios/silence.mp3,visual,1710.4301970999986,1710.8464800000002,1711.0470814,1711.0470814,1711.0464335666659,1722.238848099998,1722.0647591999987,"[4.146545100000367, 9.504145099999732]",1722.1478609999976,1722.1479293999982,None,1722.1479887999994,1722.1480142999972,None,1712.2986304999977,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,115,0,115,,,,,,,,,,,,,,,,,,,,,,1,None,11.390394400001242,None,,,,,,,,,,,115,0,115,0,1722.238848099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_06_nosub_2.mp4,audios/silence.mp3,visual,1722.2336275999987,1722.6480564999983,1722.8489002999995,1722.8489002999995,1722.8484073666662,1733.5273209000006,1733.4322274999977,"[4.961994000001141, 8.544933199998923]",1733.5234203999971,1744.9243595000007,1,1744.9244237999992,1744.9244541000007,None,1724.1003137999978,1,1733.5273209000006,1733.5273209000006,1733.5273209000006,11.390394400001242,None,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,116,0,116,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,116,0,116,0,1745.0444118999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_07_nosub_1.mp4,audios/clip_hund_07_nosub_1.mp3,audiovisual,1745.0401869999987,1745.4249251,1745.6260032999999,1745.6260032999999,1745.6252716666643,1757.4325382999996,1757.2433017000003,[6.421126999997796],1757.3380797999998,1757.3381098999998,None,1757.3381349999981,1757.3381501000003,None,1757.243165699998,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,117,0,117,,,,,,,,,,,,,,,,,,,,,,3,None,4.7684329000003345,None,,,,,,,,,,,117,0,117,0,1757.4325382999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_25_sub_1.mp4,audios/silence.mp3,visual,1757.4274899999982,1757.8494603,1758.050101599998,1758.050101599998,1758.0500055666673,1769.3546924000002,1769.2676826999996,[],1769.3507219999992,1774.1302526,3,1774.1303114999973,1774.1303363999978,None,1759.3017588999974,3,1769.3546924000002,1769.3546924000002,1769.3546924000002,4.7684329000003345,None,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,118,0,118,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,118,0,118,0,1774.2460303999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_11_nosub_2.mp4,audios/clip_holo_11_nosub_2.mp3,audiovisual,1774.2415844999996,1774.631225699999,1774.8311996999983,1774.8311996999983,1774.8306140666648,1784.6924781999987,1784.4794978999998,"[5.827135600000474, 9.1307444999984]",1784.5721730000005,1784.5722036000006,None,1784.5722284999974,1784.572243999999,None,1784.6924781999987,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,119,0,119,,,,,,,,,,,,,,,,,,,,,,None,space,,,114.71261719999893,None,,,,,,,,,119,0,119,0,1784.6924781999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_01_sub_1.mp4,audios/clip_lied_01_sub_1.mp3,audiovisual,1784.688671699998,1785.0770926000005,1785.2773935000005,1785.2773935000005,1785.2771332666673,1795.4151631999994,1795.310360899999,[4.915984200000821],1795.409371499998,1795.4094160999994,None,1795.4094509999995,1910.1302069999983,space,1795.3101169999973,,,,,,,1795.4151631999994,1795.4151631999994,1795.4151631999994,,,114.71261719999893,None,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,120,0,120,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,120,0,120,0,1910.2541652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_03_sub_2.mp4,audios/clip_herz_03_sub_2.mp3,audiovisual,1910.2498152000007,1910.6310789999989,1910.8317553999987,1910.8317553999987,1910.8314015666658,1923.3997488999994,1923.2178776,"[4.3958578999991005, 11.483179300001211]",1923.3044109000002,1923.3044923999987,None,1923.304543899998,1923.3045820999978,None,,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,121,0,121,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,121,0,121,0,1923.3997488999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_03_nosub_1.mp4,audios/silence.mp3,visual,1923.396009699998,1923.8177481999992,1924.0185867,1924.0185867,1924.0184995666643,1935.7061568999998,1935.5363006000007,[5.239076199999545],1935.6147347000006,1935.6148396999997,None,1935.6148885999974,1935.6149164999988,None,1925.2700411999976,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,122,0,122,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,122,0,122,0,1935.7061568999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_17_sub_2.mp4,audios/silence.mp3,visual,1935.701878699998,1936.1207705999987,1936.321135899998,1936.321135899998,1936.3210846666664,1946.5347067999974,1946.352887699999,"[2.714340499998798, 7.6758660999985295]",1946.4420334999995,1946.442083599999,None,1946.4421528999992,1946.442183799998,None,1937.5728705000001,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,123,0,123,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,123,0,123,0,1946.5347067999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_10_nosub_1.mp4,audios/silence.mp3,visual,1946.5321664000003,1946.954282499999,1947.1542458000004,1947.1542458000004,1947.1541244666662,1957.3444531999994,1957.1204674999972,[6.038940099999309],1957.2110801999988,1957.2111220000006,None,1957.2111579999982,1957.211191899998,None,1948.4069277999988,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,124,0,124,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,124,0,124,0,1957.3444531999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_06_sub_1.mp4,audios/clip_claude_06_sub_1.mp3,audiovisual,1957.3410119,1957.7203346999995,1957.9207433999982,1957.9207433999982,1957.920603566665,1970.6722356999999,1970.4838805,[4.103395499998442],1970.5782827999974,1970.578351199998,None,1970.5783950000005,1970.5784306999994,None,,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,125,0,125,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,125,0,125,0,1970.6722356999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_31_sub_1.mp4,audios/silence.mp3,visual,1970.6683544000007,1971.0829863,1971.283569299998,1971.283569299998,1971.2834829666647,1982.5033375999992,1982.3015750999984,[],1982.3993807999977,1982.399427299999,None,1982.3994992999978,1982.3995321000002,None,1972.5352299999977,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,126,0,126,,,,,,,,,,,,,,,,,,,,,,4,None,3.8399638999981107,None,,,,,,,,,,,126,0,126,0,1982.5033375999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_03_nosub_1.mp4,audios/silence.mp3,visual,1982.5010356999992,1982.9095610999975,1983.1102427999976,1983.1102427999976,1983.1099498666665,1995.1164919999974,1995.0287793999996,[4.220816300003207],1995.1127581999972,1998.9735357999998,4,1998.9735843999988,1998.9736016999996,None,1984.3621480999973,4,1995.1164919999974,1995.1164919999974,1995.1164919999974,3.8399638999981107,None,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,127,0,127,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,127,0,127,0,1999.1025644999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_08_sub_1.mp4,audios/clip_hund_08_sub_1.mp3,audiovisual,1999.0988862999984,1999.4740815999976,1999.6749672000005,1999.6749672000005,1999.6746640666645,2009.908864099998,2009.6900999999998,[],2009.7805621000007,2009.7806065000004,None,2009.7806375999971,2009.7806531999995,None,2009.6899378999988,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,128,0,128,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,128,0,128,0,2009.908864099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_14_sub_2.mp4,audios/clip_hund_14_sub_2.mp3,audiovisual,2009.9051989,2010.2909946,2010.4920141000002,2010.4920141000002,2010.4918273666665,2020.5988507999973,2020.393741699998,[5.784293799999432],2020.4834864000004,2020.4835334999989,None,2020.483565399998,2020.483583199999,None,,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,129,0,129,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,129,0,129,0,2020.5988507999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_07_sub_1.mp4,audios/silence.mp3,visual,2020.5954050999972,2020.9832766,2021.1840128999975,2021.1840128999975,2021.184105966666,2031.109715399998,2030.9165629999989,[4.010431200000312],2030.9997191999973,2030.9997683999973,None,2030.9998108,2030.9998302999993,None,2022.435575899999,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,130,0,130,,,,,,,,,,,,,,,,,,,,,,1,None,2.4228715999997803,None,,,,,,,,,,,130,0,130,0,2031.109715399998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_16_nosub_0.mp4,audios/clip_herz_16_nosub_0.mp3,audiovisual,2031.1057015000006,2031.5086660999987,2031.7089538,2031.7089538,2031.7087908666656,2040.8411596000005,2040.7399444000002,[],2040.8376069999977,2043.2684854,1,2043.2685474999998,2043.2685772000004,None,2040.739815599998,1,2040.8411596000005,2040.8411596000005,2040.8411596000005,2.4228715999997803,None,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,131,0,131,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,131,0,131,0,2043.4002034999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_14_nosub_0.mp4,audios/clip_herz_14_nosub_0.mp3,audiovisual,2043.3960565999987,2043.76901,2043.9704130999999,2043.9704130999999,2043.969126266664,2054.7165535999993,2054.5027998999976,[],2054.6048895999993,2054.6049212,None,2054.6049491999984,2054.6049639999983,None,2054.5026610999994,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,132,0,132,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,132,0,132,0,2054.7165535999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_22_sub_1.mp4,audios/clip_holo_22_sub_1.mp3,audiovisual,2054.7131138000004,2055.1177671000005,2055.3195973,2055.3195973,2055.3188161666662,2064.7117173999977,2064.5214252000005,[9.67321350000202],2064.610629999999,2064.6106646000007,None,2064.6106967999985,2064.6107244999985,None,2064.7117173999977,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,133,0,133,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,133,0,133,0,2064.7117173999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_23_sub_2.mp4,audios/silence.mp3,visual,2064.7093815000007,2065.1249231,2065.326305499999,2065.326305499999,2065.3257244666643,2076.0452810999996,2075.858543399998,"[4.606260499997006, 7.986148699998012]",2075.9446427999974,2075.944702099998,None,2075.944749099999,2075.944778199999,None,2066.5780252999975,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,134,0,134,,,,,,,,,,,,,,,,,,,,,,2,None,6.2424298000005365,None,,,,,,,,,,,134,0,134,0,2076.0452810999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_29_nosub_1.mp4,audios/silence.mp3,visual,2076.0414015999995,2076.447199899998,2076.6477214999977,2076.6477214999977,2076.647585666666,2088.7707880999988,2088.6655790000004,[],2088.7670946,2095.0176971,2,2095.0177571999993,2095.017782499999,None,2077.8988720999987,2,2088.7707880999988,2088.7707880999988,2088.7707880999988,6.2424298000005365,None,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,135,0,135,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,135,0,135,0,2095.098421399998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_01_nosub_1.mp4,audios/silence.mp3,visual,2095.0949416000003,2095.517857499999,2095.718348899998,2095.718348899998,2095.7197545666645,2106.949142999998,2106.753455899998,[6.071115099999588],2106.851012299998,2106.851045399999,None,2106.8510725999986,2106.8510892999984,None,2096.9701416999997,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,136,0,136,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,136,0,136,0,2106.949142999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_28_nosub_1.mp4,audios/silence.mp3,visual,2106.9434078999984,2107.3614794999994,2107.563546999998,2107.563546999998,2107.561760166664,2117.8352197999993,2117.644805699998,"[1.921925899998314, 6.771875200000068]",2117.7240937999995,2117.7241350999975,None,2117.7241780000004,2117.724199799999,None,2108.8136032999973,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,137,0,137,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,137,0,137,0,2117.8352197999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_05_nosub_0.mp4,audios/clip_lied_05_nosub_0.mp3,audiovisual,2117.831481199999,2118.2362448999993,2118.4369219,2118.4369219,2118.4367939666668,2128.0303915999975,2127.836758999998,[],2127.9097785999984,2127.9098154999992,None,2127.909850799999,2127.9098720999973,None,,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,138,0,138,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,138,0,138,0,2128.0303915999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_27_nosub_1.mp4,audios/clip_wurst_27_nosub_1.mp3,audiovisual,2128.026710099999,2128.4114295,2128.6114033999984,2128.6114033999984,2128.6113077666673,2139.0185746999996,2138.815840199997,[5.97144379999736],2138.917272499999,2138.9173348000004,None,2138.9173757999997,2138.9173967999996,None,,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,139,0,139,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,139,0,139,0,2139.0185746999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_20_sub_1.mp4,audios/silence.mp3,visual,2139.014067699998,2139.4194653999984,2139.6199868999975,2139.6199868999975,2139.6196712666647,2149.654084599999,2149.452928499999,[8.31229280000116],2149.543555799999,2149.5436188999993,None,2149.5436682,2149.5437103999975,None,2140.854720299998,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,140,0,140,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,140,0,140,0,2149.654084599999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_15_nosub_2.mp4,audios/clip_lied_15_nosub_2.mp3,audiovisual,2149.650251699997,2150.044494599999,2150.245099699998,2150.245099699998,2150.2450406666653,2157.789895099999,2157.5729213999984,"[3.1765331999995396, 7.171992099996714]",2157.684873899998,2157.684905899998,None,2157.6849330000005,2157.684951199997,None,,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,141,0,141,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,141,0,141,0,2157.789895099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_07_sub_0.mp4,audios/silence.mp3,visual,2157.785930099999,2158.191014099997,2158.3907839999993,2158.3907839999993,2158.392341766667,2168.624583099998,2168.4229818999993,[],2168.5084763999985,2168.5085505999996,None,2168.508609999997,2168.5086456999998,None,2159.6425194999974,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,142,0,142,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,142,0,142,0,2168.624583099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_08_sub_0.mp4,audios/clip_herz_08_sub_0.mp3,audiovisual,2168.6212070999973,2169.0158916,2169.215981199999,2169.215981199999,2169.2154867666654,2181.4471013999973,2181.2347894999984,"[5.3954164999995555, 9.626229199999216]",2181.3311194999987,2181.3312186000003,None,2181.3312707000005,2181.3312893,None,2181.4471013999973,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,143,0,143,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,143,0,143,0,2181.4471013999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_22_nosub_1.mp4,audios/clip_hund_22_nosub_1.mp3,audiovisual,2181.443577599999,2181.8316717999987,2182.0322613999997,2182.0322613999997,2182.032012766664,2192.2196970999976,2192.0487498,[8.53562679999959],2192.1319143,2192.1319640999973,None,2192.1319965000002,2192.1320177999987,None,2192.0485751999986,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,144,0,144,,,,,,,,,,,,,,,,,,,,,,4,None,3.1126279000018258,None,,,,,,,,,,,144,0,144,0,2192.2196970999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_01_nosub_1.mp4,audios/silence.mp3,visual,2192.2172630999994,2192.6316630999972,2192.8324313999983,2192.8324313999983,2192.832045266667,2203.5393207999987,2203.4330744,[6.236060799998086],2203.5358702999984,2206.662140299999,4,2206.6622038999994,2206.6622325999997,None,2194.084747099998,4,2203.5393207999987,2203.5393207999987,2203.5393207999987,3.1126279000018258,None,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
